node_idx,x,y,elevation,flow_accumulation,mean_depth,max_depth
2035,802151.56,349282.44,336.61685,1.0,0.31845626,0.960022
1800,803126.56,349382.44,312.81955,3.0,0.3179317,0.96777344
3015,802921.3,349844.2,308.11758,1.0,0.31752548,0.9623108
2426,802076.56,349107.44,352.2064,1.0,0.317454,1.1161194
3374,803190.94,350023.28,309.76764,2.0,0.31670398,0.9404602
1293,802351.56,349557.44,308.13626,1.0,0.31656176,0.9578552
269,803101.56,350132.44,310.62494,2.0,0.31601334,1.0035095
931,803501.56,349707.44,324.01065,2.0,0.31569916,0.94052124
1802,803176.56,349382.44,318.58295,2.0,0.3151875,0.9942932
3248,802405.75,349023.9,318.7652,1.0,0.31482515,0.67230225
2039,802251.56,349282.44,325.10446,1.0,0.3147633,1.223114
2097,802176.56,349257.44,337.87756,1.0,0.31398302,0.96029663
622,803201.56,349857.44,301.6156,1.0,0.31366354,0.7496643
297,802901.56,350107.44,303.11356,1.0,0.31236988,0.9523926
3582,802357.4,349347.4,315.07245,1.0,0.3114859,0.9717102
228,802951.56,350157.44,314.93784,1.0,0.3114713,1.0061646
388,802676.56,349982.44,297.64273,1.0,0.31142345,1.0404358
1724,802901.56,349407.44,317.65793,1.0,0.310573,1.1335754
720,803476.56,349807.44,310.11606,1.0,0.31050503,0.9581909
187,802776.56,350182.44,303.8894,1.0,0.30974782,0.9218445
597,802401.56,349857.44,307.01343,1.0,0.30946273,1.0714111
2537,802276.56,349057.44,328.78235,1.0,0.30936915,1.1256409
2950,802392.4,349553.44,305.06464,1.0,0.30896744,0.92453
1226,802326.56,349582.44,310.14194,1.0,0.30872008,0.8603821
532,803351.56,349907.44,310.56833,1.0,0.30849966,1.0572205
1688,801726.56,349407.44,347.1001,2.0,0.3084875,0.9178467
1737,803226.56,349407.44,319.3769,2.0,0.3079441,0.91812134
1435,802476.56,349507.44,306.0494,3.0,0.30791712,1.1358032
2607,802001.56,348982.44,354.2974,3.0,0.3068773,0.49090576
3670,802414.44,349257.84,315.06924,4.0,0.30619684,0.79644775
1356,802226.56,349532.44,319.50952,1.0,0.30617154,0.93847656
1426,802251.56,349507.44,318.2931,4.0,0.30595878,0.8597412
1019,802176.56,349657.44,329.22922,4.0,0.30506167,1.0093994
733,802176.56,349782.44,326.60376,1.0,0.30497387,0.76208496
443,803301.56,349957.44,314.17935,1.0,0.3047313,1.1691895
2709,802351.56,348882.44,322.66745,2.0,0.30466825,0.83914185
754,802801.56,349782.44,314.31265,1.0,0.30457804,0.979187
298,802926.56,350107.44,305.6072,1.0,0.30423748,1.060791
2208,802126.56,349207.44,346.61795,3.0,0.30418235,1.0560303
1927,802976.56,349332.44,319.8131,1.0,0.30388403,0.8293457
1452,803001.56,349507.44,308.29083,7.0,0.30380288,0.9650574
531,803326.56,349907.44,308.64667,1.0,0.3034018,1.0708923
1527,803176.56,349482.44,309.30914,1.0,0.30336162,1.027008
2542,802526.56,349057.44,317.29645,1.0,0.30304205,1.1139221
1507,802576.56,349482.44,313.41464,1.0,0.30240327,0.9445801
2938,802480.5,349679.8,300.53186,1.0,0.30192629,1.7492981
1904,802101.56,349332.44,347.85025,1.0,0.30152628,1.1014404
192,802901.56,350182.44,309.69165,1.0,0.30144182,1.0191345
3397,802762.94,349917.8,298.60376,5.0,0.30099905,0.82907104
468,802876.56,349932.44,298.68192,1.0,0.30088627,0.81082153
1794,802976.56,349382.44,317.28674,1.0,0.30062658,0.87353516
1700,802026.56,349407.44,347.5666,1.0,0.30056605,1.0997314
2939,802493.4,349693.94,300.5334,1.0,0.3004351,1.7492676
1032,802576.56,349657.44,311.42087,1.0,0.2993745,0.91607666
1538,803451.56,349482.44,323.9492,1.0,0.2991723,1.0094299
2210,802176.56,349207.44,338.63333,1.0,0.2991472,0.95858765
2327,802326.56,349157.44,321.70926,2.0,0.29897934,0.9717407
1469,803426.56,349507.44,324.65878,2.0,0.29869983,0.8652344
2024,801876.56,349282.44,354.7171,1.0,0.29763228,0.9326172
2753,802276.56,348832.44,327.25623,2.0,0.29734522,0.77212524
719,803451.56,349807.44,310.09805,1.0,0.29725233,0.82025146
1911,802451.56,349332.44,311.4958,1.0,0.29692188,1.3210144
1302,802576.56,349557.44,310.8005,1.0,0.29681277,1.0175476
490,803426.56,349932.44,315.17474,1.0,0.29667607,0.9586792
1024,802301.56,349657.44,311.1729,1.0,0.2964643,1.0006409
2634,802101.56,348957.44,335.98477,1.0,0.29640502,0.73931885
2598,802526.56,349007.44,320.32327,4.0,0.29625574,0.8302307
1619,801726.56,349432.44,345.6408,1.0,0.29625088,0.9061279
624,803251.56,349857.44,302.82648,1.0,0.29588088,0.7510681
925,803351.56,349707.44,320.67505,1.0,0.29539067,1.0588074
2198,801776.56,349207.44,357.25476,1.0,0.2953631,0.723114
2958,802508.1,349680.47,300.53464,1.0,0.29535836,1.7482605
2333,802601.56,349157.44,323.73746,2.0,0.29492694,0.71603394
477,803101.56,349932.44,302.4603,1.0,0.29442537,0.7344055
2774,802251.56,348807.44,329.95807,1.0,0.29439107,0.7257385
2580,802751.56,349032.44,333.83633,2.0,0.2929694,0.41455078
623,803226.56,349857.44,302.16818,1.0,0.29270625,0.7111511
2036,802176.56,349282.44,334.32,1.0,0.29270083,0.8187256
3244,802455.7,349085.97,315.63498,1.0,0.29258907,0.98431396
892,802326.56,349707.44,310.06723,1.0,0.2922535,0.91864014
304,803076.56,350107.44,305.00012,1.0,0.29186335,0.97262573
793,802701.56,349757.44,308.50714,1.0,0.29181668,0.619812
273,803201.56,350132.44,314.58282,1.0,0.2916985,0.91244507
2755,802326.56,348832.44,324.845,3.0,0.29129064,0.72006226
832,802276.56,349732.44,318.929,1.0,0.2911841,0.84628296
60,803201.56,350307.44,325.61087,4.0,0.29101872,1.0296326
1990,802951.56,349307.44,320.12436,1.0,0.29098517,0.87579346
1764,801901.56,349382.44,343.54642,1.0,0.29066244,0.85806274
2670,802576.56,348932.44,329.1327,1.0,0.2902727,0.9689636
456,802426.56,349932.44,303.74786,1.0,0.28978938,0.7447815
1602,803326.56,349457.44,317.9699,1.0,0.28918555,0.6694946
625,803276.56,349857.44,303.47876,1.0,0.28865135,0.69885254
2621,802501.56,348982.44,320.41275,1.0,0.28833288,0.8656006
1561,802026.56,349457.44,336.20615,1.0,0.28824025,1.0957336
835,802351.56,349732.44,308.4579,1.0,0.28806874,0.93481445
1093,802301.56,349632.44,311.1818,1.0,0.28771612,1.0214233
901,802751.56,349707.44,311.50146,1.0,0.28767037,0.9051819
2873,802351.56,348682.44,342.29855,1.0,0.28738576,1.0252991
637,803576.56,349857.44,320.01447,1.0,0.28732803,0.7281189
2052,802901.56,349282.44,322.20682,1.0,0.28715464,0.89593506
129,802926.56,350232.44,318.34253,1.0,0.28683704,0.9249573
708,802826.56,349807.44,314.12744,1.0,0.286811,0.9339905
1394,803276.56,349532.44,309.0758,1.0,0.28675172,0.7313843
1100,802551.56,349632.44,309.5121,1.0,0.2862141,0.6951599
39,803226.56,350332.44,324.16354,1.0,0.2861165,1.0072632
606,802751.56,349857.44,304.36478,1.0,0.2859437,0.99560547
3370,803270.4,350018.66,315.74265,2.0,0.28588897,0.8387146
1801,803151.56,349382.44,315.46295,1.0,0.28588313,0.9298401
1989,802926.56,349307.44,320.14716,1.0,0.28556472,0.97073364
454,802376.56,349932.44,309.06393,1.0,0.28528917,0.8346863
2101,802276.56,349257.44,322.8065,1.0,0.28510743,0.8029175
1290,802276.56,349557.44,313.68497,2.0,0.28506982,0.8428345
607,802776.56,349857.44,307.27017,1.0,0.28498104,0.90805054
1088,802176.56,349632.44,325.23566,1.0,0.28375676,0.83291626
2020,801776.56,349282.44,355.5219,2.0,0.28344,1.0032959
2567,802301.56,349032.44,328.03238,3.0,0.2830864,0.9537964
197,803026.56,350182.44,315.7088,1.0,0.28278464,0.9785156
1837,802076.56,349357.44,346.95337,1.0,0.281935,0.9955139
309,803201.56,350107.44,313.25723,1.0,0.2815729,0.9291687
2986,803003.9,349788.34,307.66986,1.0,0.28120002,1.4194946
398,803151.56,349982.44,306.5351,1.0,0.2809581,0.7469177
3249,802393.2,349009.94,319.34573,1.0,0.28075546,0.5647278
1526,803151.56,349482.44,309.3337,3.0,0.2804636,1.0162659
1519,802976.56,349482.44,309.16205,1.0,0.28011265,0.8822937
1291,802301.56,349557.44,310.46384,2.0,0.27950913,0.8643799
1529,803226.56,349482.44,309.86185,2.0,0.2790896,0.5588989
2820,802376.56,348757.44,333.047,1.0,0.2789805,1.1267395
1824,801751.56,349357.44,347.40796,1.0,0.2789379,0.92266846
1551,801776.56,349457.44,339.12778,1.0,0.27852517,0.63775635
3241,802493.3,349132.5,312.3266,1.0,0.27849838,4.1472473
1225,802301.56,349582.44,312.89432,7.0,0.27813718,0.966095
2032,802076.56,349282.44,349.8957,1.0,0.2778175,0.7486572
169,803151.56,350207.44,314.28558,1.0,0.27744362,0.81036377
1659,803001.56,349432.44,315.341,1.0,0.27740625,0.9651184
1043,802951.56,349657.44,307.13885,1.0,0.27733445,1.95047
2492,802351.56,349082.44,322.91373,1.0,0.27727896,0.91244507
1465,803326.56,349507.44,312.90277,1.0,0.2768784,0.7733154
3131,802521.4,349135.1,312.4403,1.0,0.27687657,4.0384827
1091,802251.56,349632.44,319.15247,1.0,0.27666783,0.9525757
1559,801976.56,349457.44,345.23865,1.0,0.2766221,1.0061646
1603,803351.56,349457.44,318.91614,2.0,0.2760679,0.7989502
1536,803401.56,349482.44,321.73373,1.0,0.27573058,0.75772095
371,802676.56,350007.44,297.636,3.0,0.2755841,0.87442017
749,802676.56,349782.44,306.4095,4.0,0.27546942,0.77368164
938,803676.56,349707.44,327.74698,3.0,0.27540764,0.8293152
2729,802251.56,348857.44,328.49387,1.0,0.2753673,0.756958
1023,802276.56,349657.44,316.48813,1.0,0.27518246,0.9543762
2619,802451.56,348982.44,318.98242,1.0,0.27517834,0.68014526
1606,803426.56,349457.44,322.17386,1.0,0.2747108,0.727478
537,803476.56,349907.44,313.78098,2.0,0.2744999,0.7158203
2622,802526.56,348982.44,321.62485,1.0,0.27410072,0.8019104
794,802726.56,349757.44,308.5266,2.0,0.27384865,0.60809326
438,803176.56,349957.44,305.66385,1.0,0.27368534,0.7758484
1618,801701.56,349432.44,349.95605,1.0,0.27361208,0.87841797
557,802776.56,349882.44,301.4283,1.0,0.27352616,0.8364868
1379,802901.56,349532.44,313.12204,1.0,0.27235165,1.0031738
1359,802301.56,349532.44,310.44498,1.0,0.27224916,0.7867737
217,802676.56,350157.44,293.1492,7.0,0.2722378,0.89541626
1908,802201.56,349332.44,326.10956,1.0,0.272192,0.8279419
427,802901.56,349957.44,298.71786,1.0,0.27216753,0.78759766
724,803576.56,349807.44,318.6068,1.0,0.27199402,0.8859863
1430,802351.56,349507.44,309.65753,1.0,0.27193776,1.020874
2940,802506.2,349708.06,300.5625,1.0,0.27187032,1.7223206
2739,802501.56,348857.44,330.7785,1.0,0.2716279,0.9206848
987,803276.56,349682.44,307.35632,1.0,0.27156955,1.7330322
620,803151.56,349857.44,300.65625,1.0,0.27144277,0.9831238
627,803326.56,349857.44,304.6778,6.0,0.27140626,0.7347107
2055,802976.56,349282.44,323.89694,1.0,0.27129817,0.6618347
2436,802326.56,349107.44,323.1336,1.0,0.27127638,0.80911255
2776,802301.56,348807.44,326.32263,1.0,0.2711012,0.68011475
2758,802401.56,348832.44,324.64255,1.0,0.27074942,0.7914734
1890,801751.56,349332.44,349.39783,1.0,0.27026266,0.89297485
1607,803451.56,349457.44,324.01215,1.0,0.2702346,0.9246521
812,803526.56,349757.44,316.53168,1.0,0.27004158,0.8079529
455,802401.56,349932.44,305.96826,1.0,0.26984906,0.8381653
99,802901.56,350257.44,316.13318,1.0,0.26921976,0.8753052
2100,802251.56,349257.44,325.7493,1.0,0.26921484,0.76504517
2199,801801.56,349207.44,357.28152,1.0,0.2690645,0.69467163
1687,801701.56,349407.44,350.93704,1.0,0.268946,0.7812805
3130,802534.1,349150.38,314.4871,1.0,0.26888278,1.987793
2094,802101.56,349257.44,343.1601,1.0,0.26851758,0.89819336
2705,802251.56,348882.44,326.89075,1.0,0.26824224,0.92959595
755,802826.56,349782.44,316.91745,1.0,0.26822013,0.8735657
2040,802276.56,349282.44,321.74585,1.0,0.2681661,0.9034424
1925,802926.56,349332.44,318.59055,1.0,0.26811424,0.59155273
2387,802576.56,349132.44,320.98904,1.0,0.2680617,0.7812805
1440,802601.56,349507.44,317.03653,1.0,0.26771384,0.84814453
1757,801726.56,349382.44,348.56973,1.0,0.26756713,0.8547058
3587,802441.1,349294.22,314.36383,1.0,0.26741946,1.31073
2775,802276.56,348807.44,328.31998,1.0,0.26730284,0.6626587
1355,802201.56,349532.44,322.10138,1.0,0.26637018,0.9067688
1366,802476.56,349532.44,304.9849,1.0,0.26633567,1.4664307
967,802776.56,349682.44,317.41174,1.0,0.2659353,0.97509766
621,803176.56,349857.44,301.06067,1.0,0.26587763,0.7961731
419,802526.56,349957.44,297.10306,1.0,0.2658384,1.2990112
990,803351.56,349682.44,323.20877,1.0,0.26581275,1.0266113
2989,802938.1,349813.47,313.66592,2.0,0.2657588,0.91104126
1345,803751.56,349557.44,332.71777,1.0,0.2657008,0.3744812
1451,802976.56,349507.44,309.09048,3.0,0.26565814,0.67858887
2633,802076.56,348957.44,347.5231,3.0,0.26553893,0.7810669
3134,802483.75,349088.9,313.95453,1.0,0.2653377,2.522644
2671,802601.56,348932.44,334.70865,1.0,0.26529932,0.8927307
3596,802403.75,349240.94,315.11044,3.0,0.26527154,0.74786377
2638,802201.56,348957.44,331.3376,1.0,0.2652644,0.5811157
1361,802351.56,349532.44,308.28622,1.0,0.2652411,0.9587097
453,802351.56,349932.44,311.85925,1.0,0.26523232,0.786438
1516,802901.56,349482.44,314.37204,1.0,0.26505977,0.8315735
442,803276.56,349957.44,310.83243,1.0,0.2650232,0.85791016
3369,803290.25,350017.5,317.0918,1.0,0.26493785,0.7958069
2575,802626.56,349032.44,328.24585,1.0,0.2648275,0.8689575
683,803576.56,349832.44,319.29718,1.0,0.26438224,0.6654053
1568,802376.56,349457.44,309.80188,1.0,0.26429263,0.78515625
2056,803001.56,349282.44,323.96985,2.0,0.26390162,0.6422119
260,802876.56,350132.44,304.788,1.0,0.2636048,0.82751465
1972,802176.56,349307.44,333.23422,1.0,0.26350382,0.7988281
2209,802151.56,349207.44,342.3111,1.0,0.26342872,0.9026489
1823,801726.56,349357.44,350.61722,1.0,0.2631294,0.91311646
2620,802476.56,348982.44,318.98926,1.0,0.26290175,0.64315796
1970,802126.56,349307.44,338.79758,1.0,0.26271632,0.7762146
168,803126.56,350207.44,317.65033,4.0,0.26268336,0.87924194
964,802601.56,349682.44,311.37872,4.0,0.2625885,0.91204834
1643,802526.56,349432.44,310.07663,1.0,0.26248512,0.8731384
1892,801801.56,349332.44,346.3013,1.0,0.26241153,0.8956604
2726,802176.56,348857.44,338.7855,1.0,0.26229185,0.7725525
1898,801951.56,349332.44,350.08478,1.0,0.26227307,0.88586426
785,802351.56,349757.44,310.18637,1.0,0.26154813,0.86413574
402,803251.56,349982.44,313.6957,6.0,0.26147097,0.91571045
1467,803376.56,349507.44,324.8817,1.0,0.26144972,0.80062866
1089,802201.56,349632.44,322.89355,1.0,0.2610766,0.80178833
497,802326.56,349907.44,314.91742,1.0,0.26107565,0.77752686
1586,802926.56,349457.44,312.72235,1.0,0.2608703,0.851532
589,803576.56,349882.44,320.86823,1.0,0.26081488,0.7121887
1229,802476.56,349582.44,302.3509,1.0,0.26040852,0.8166199
2693,802576.56,348907.44,334.57828,1.0,0.25989595,0.88220215
605,802726.56,349857.44,301.9272,1.0,0.2598536,0.8770752
3243,802468.2,349101.47,314.96658,1.0,0.25944173,1.5046997
3242,802480.7,349116.97,314.03366,2.0,0.25915784,2.440979
951,802201.56,349682.44,328.13174,1.0,0.25900742,0.7572937
1655,802901.56,349432.44,315.95877,4.0,0.25894153,0.84384155
1562,802226.56,349457.44,323.9567,1.0,0.25890544,0.8490906
1090,802226.56,349632.44,321.08365,1.0,0.25879335,0.8229065
3377,803131.94,350026.03,305.7073,1.0,0.25870106,0.8227234
2437,802351.56,349107.44,320.50677,1.0,0.25869972,0.8137512
3098,802687.0,349700.03,308.54538,4.0,0.2585231,0.586792
2494,802526.56,349082.44,313.88763,1.0,0.25828952,2.5880127
1515,802876.56,349482.44,318.1652,1.0,0.2580984,0.72714233
1905,802126.56,349332.44,339.7608,1.0,0.25759748,0.80044556
389,802701.56,349982.44,297.81482,1.0,0.2575768,1.0136108
3264,802705.1,349948.62,298.3125,2.0,0.25757548,0.69155884
810,803476.56,349757.44,315.46182,1.0,0.25756845,0.8102112
1689,801751.56,349407.44,342.08398,1.0,0.25750062,0.79193115
534,803401.56,349907.44,309.66873,1.0,0.2567265,0.8305054
930,803476.56,349707.44,326.0103,1.0,0.25671875,0.80859375
891,802301.56,349707.44,314.28403,1.0,0.25658074,0.8041687
2609,802051.56,348982.44,352.94244,1.0,0.2564103,0.64953613
2714,802476.56,348882.44,324.49646,3.0,0.25593784,0.80996704
226,802901.56,350157.44,307.20218,1.0,0.25526413,0.79693604
2554,801976.56,349032.44,355.0962,1.0,0.25524995,0.6766968
492,803476.56,349932.44,318.3695,2.0,0.25483733,1.0263672
491,803451.56,349932.44,318.27444,1.0,0.25442004,0.96832275
1056,803276.56,349657.44,307.39597,1.0,0.25427097,1.6933899
784,802326.56,349757.44,313.94412,1.0,0.25414428,0.85110474
1415,801801.56,349507.44,339.05524,1.0,0.25408977,0.68478394
973,802926.56,349682.44,312.182,1.0,0.25401434,0.8454895
1521,803026.56,349482.44,312.12006,1.0,0.25398427,0.88409424
47,802876.56,350307.44,316.95462,3.0,0.25391415,0.855011
2485,802176.56,349082.44,340.37888,1.0,0.25379097,0.776062
3375,803171.1,350024.44,308.31796,3.0,0.25370082,0.7561035
547,802401.56,349882.44,307.8606,1.0,0.25356224,0.7697449
59,803176.56,350307.44,320.8826,1.0,0.2534996,0.7982483
501,802426.56,349907.44,302.9847,1.0,0.25319034,0.8251648
2931,802377.56,349566.9,305.29916,1.0,0.25290662,0.97824097
1495,802276.56,349482.44,317.45883,1.0,0.25287053,0.7045288
1936,803201.56,349332.44,322.78207,3.0,0.25244606,0.92077637
3240,802506.0,349147.88,312.44003,1.0,0.25212502,4.040619
3673,802364.2,349289.75,315.94736,1.0,0.25161543,0.54229736
3529,803071.4,350044.78,302.48514,1.0,0.25139317,0.66226196
3376,803151.3,350025.53,307.00586,1.0,0.2513834,0.82418823
626,803301.56,349857.44,303.94156,3.0,0.25129655,0.5643921
2974,803297.94,349749.0,311.91498,1.0,0.25100625,0.8652954
1576,802576.56,349457.44,318.33096,1.0,0.25085738,0.8505249
2576,802651.56,349032.44,330.81445,1.0,0.2507621,0.8521118
3149,802255.6,348922.0,323.38052,4.0,0.2507469,0.7192993
268,803076.56,350132.44,307.288,2.0,0.25064564,0.84921265
1635,802326.56,349432.44,316.56186,1.0,0.2506259,0.73349
2751,802226.56,348832.44,330.42065,1.0,0.250548,0.4913025
1703,802101.56,349407.44,333.37997,1.0,0.25049618,0.7677307
1575,802551.56,349457.44,311.67816,1.0,0.2504863,0.84957886
1909,802226.56,349332.44,323.47745,1.0,0.24980083,0.76309204
405,803326.56,349982.44,317.384,1.0,0.24962385,0.8216553
614,803001.56,349857.44,299.91708,1.0,0.24953473,0.79940796
1354,802176.56,349532.44,324.62723,3.0,0.24923992,0.8477478
2558,802076.56,349032.44,351.64093,1.0,0.24915625,0.8729248
1328,803326.56,349557.44,319.0258,1.0,0.24903065,0.8044739
161,802951.56,350207.44,319.06268,1.0,0.24769406,0.90097046
2702,802176.56,348882.44,337.59195,1.0,0.24752443,0.76394653
271,803151.56,350132.44,312.04898,1.0,0.24724172,0.9083252
58,803151.56,350307.44,320.8944,1.0,0.24720617,0.808197
1155,802176.56,349607.44,324.10452,1.0,0.24701853,0.802063
1867,803126.56,349357.44,318.12018,1.0,0.2469709,0.848938
655,802726.56,349832.44,303.89804,1.0,0.24690068,0.8468933
1382,802976.56,349532.44,309.23315,1.0,0.24686138,0.7733154
2572,802551.56,349032.44,323.6042,1.0,0.24682055,0.8374939
546,802376.56,349882.44,310.77402,1.0,0.246566,0.83969116
1585,802901.56,349457.44,315.16248,1.0,0.24650815,0.8598938
723,803551.56,349807.44,315.8999,1.0,0.24648152,0.8661194
3426,802944.4,350044.9,299.93988,1.0,0.24635796,0.5736389
612,802951.56,349857.44,301.367,1.0,0.2461392,0.7784424
3685,802164.75,349419.72,324.4692,1.0,0.24608798,0.6885376
1738,803251.56,349407.44,321.0776,2.0,0.24569736,0.801178
494,803526.56,349932.44,321.72754,1.0,0.24534407,1.0725098
2265,802201.56,349182.44,334.6847,1.0,0.24527416,0.8309021
833,802301.56,349732.44,315.29974,1.0,0.24514762,0.7303772
3435,803118.2,350066.06,304.79602,1.0,0.24498124,0.71868896
1395,803301.56,349532.44,313.3264,1.0,0.24489576,0.7908325
3371,803250.5,350019.8,314.2422,2.0,0.24478465,0.6502075
3595,802420.5,349230.3,315.12326,1.0,0.24459714,0.6975708
3684,802181.4,349408.84,323.44556,1.0,0.24455783,0.65649414
1926,802951.56,349332.44,318.6256,1.0,0.24451481,0.5649414
1020,802201.56,349657.44,326.01077,1.0,0.24429932,0.7789612
533,803376.56,349907.44,311.23026,1.0,0.24424815,0.7625427
927,803401.56,349707.44,324.7526,2.0,0.24408132,0.83691406
519,803026.56,349907.44,298.91263,1.0,0.24360014,0.8289795
2658,802151.56,348932.44,333.31903,1.0,0.24357916,0.5634155
1530,803251.56,349482.44,310.60507,4.0,0.24356686,0.6238098
1912,802476.56,349332.44,312.26645,2.0,0.24344948,0.9598999
3368,803310.1,350016.34,318.0564,1.0,0.24328135,0.7055359
2596,802476.56,349007.44,316.17114,3.0,0.2431673,0.561676
3348,803659.94,349874.97,325.6165,1.0,0.24285899,0.6967163
301,803001.56,350107.44,308.41833,1.0,0.2428387,0.83078
3265,802720.8,349961.62,298.49915,1.0,0.24264678,0.64556885
381,802501.56,349982.44,296.49924,1.0,0.24262552,1.5527344
3668,802448.0,349236.56,315.12665,1.0,0.24198043,0.69189453
3580,802324.2,349369.03,316.41382,1.0,0.24190716,0.7214966
1191,803251.56,349607.44,307.2166,1.0,0.24162231,1.8727417
1517,802926.56,349482.44,311.84473,3.0,0.24151553,0.6199341
535,803426.56,349907.44,311.04074,1.0,0.2414267,0.79574585
1615,803651.56,349457.44,330.817,1.0,0.24120936,0.54849243
2815,802251.56,348757.44,343.19022,2.0,0.24116567,0.6341858
1601,803301.56,349457.44,317.34076,2.0,0.24114056,0.8954468
2601,802601.56,349007.44,329.6095,1.0,0.2407471,0.82058716
1439,802576.56,349507.44,309.79016,5.0,0.240616,0.72021484
2636,802151.56,348957.44,333.3337,3.0,0.240577,0.5968628
1627,801926.56,349432.44,344.6118,1.0,0.24046862,0.63775635
1429,802326.56,349507.44,310.52307,2.0,0.24035947,0.77145386
1502,802451.56,349482.44,307.1229,1.0,0.24031274,0.8930054
2034,802126.56,349282.44,338.83072,1.0,0.24010493,0.7862854
718,803426.56,349807.44,309.5346,1.0,0.24003755,0.89590454
629,803376.56,349857.44,305.59183,1.0,0.23980498,0.57110596
